source_file,excel_row,approval,start_date,end_date,marketing_channel,campaign_name_description,discount_level,code_type,unique_code_count,vanity_code,auto_or_manual,new_customer_only,exclusions,combinable,stackable_with_loyalty,campaign_id,disclaimer_details,notes,completed,inferred_scope,max_discount_percent
COUPON TRACKER_20260817.xlsx,119,Yes confirmed 5/7,2024-05-15,2024-05-18,Public Relations,Parents x Bluey Feature Story: 20% off order with code,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-PR-PARENTS20,"20% off with code PARENTS20. Valid through 11:59pm PT on 5/18/24. Discount taken with code at checkout. Not valid on: final sale, international orders, giftcards, shipping or taxes. Excludes Hanna-Me-Downs resale transactions. To redeem, enter code in the promo code box during checkout. Limit of one use per customer, cannot be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases, no price adjustments. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,164,Yes confirmed 5/9,2024-05-17,2024-05-18,Paid Channels,2 Days Only: 25% off new order for new customers,Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-PAIDCHANNELS-MAYNEW25,"25% Off with code: Valid through 11:59pm PT on 5/18/2024. Discount taken with code at checkout for NEW CUSTOMERS ONLY. Cannot be combined with other offers or applied to previous purchases. Not valid on select items: Final Sale, giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one offer code per order. Excludes Hanna-Me-Downs resale transactions. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,25.0
COUPON TRACKER_20260817.xlsx,163,Yes confirmed 5/9,2024-05-21,2024-05-22,Site,2 Days Only: Sale on Sale - Extra 20% off Clearance w/ Code,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Final Sale (this only applies to Clearance items),No,Yes,SU2024-PEC-SITE-SALE20,"Extra 20% off Clearance with code. Valid through 11:59pm PT on 5/22/2024. Discount taken at checkout with code SALE20. Offer cannot be combined with additional coupon offers or codes. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: final sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,165,Yes confirmed 5/9,2024-05-23,2024-05-27,Email,TO: Extra 15% off Order w/ Code,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-EMAIL-15FORYOU,"Extra 15% off your order with code. Valid through 11:59pm PT on 5/22/2024. Discount taken at checkout with code 15FORYOU. Offer cannot be combined with additional coupon offers or codes. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Clearance, Final Sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,169,Yes confirmed 5/24,2024-05-24,2025-12-31,Email,20% off Welcome offer to new opt-ins (Wunderkind replenishment) SHOULD MIRROR THE EXACT SET UP AS CURRENT VERSION: SP24_EMAIL_WELCOME20,Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Final Sale, Sitewide sale, Clearance (mirror New Customer)",No,No,SU2024-WELCOME20-ABANDONCART20,,Wunderkind has requested a coupon bank replenishment (in CSV form) ASAP.,Yes,Clearance|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,170,Yes confirmed 5/24,2024-05-24,2025-12-31,Email,20% off Abandon Cart for customers in WK emails (3-5) (Wunderkind replenishment) SHOULD MIRROR THE EXACT SET UP AS CURRENT VERSION: HO22-email-abandoned-cart,Order Level,Unique,Unique,Unique,Manually Applied,No,"Final Sale, Sitewide sale, Clearance",No,Yes,SU2024-WELCOME20-ABANDONCART20,,Cannot find original request but should mirror the set up of current set: HO22-email-abandoned-cart Wunderkind has requested a coupon bank replenishment (in CSV form) ASAP.,Yes,Clearance|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,168,Yes confirmed 5/21 - CANCELLED,2024-05-27,2024-05-27,Email,Loyalty 20% Off for Closedown of Memorial Day,Order Level,Unique,Unique,Unique,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TCLOYALTY-MEMDAY,"Extra 20% off Your Purchase: Valid through 11:59pm PT on 5/27/2024. Discount taken at checkout with code. Offer cannot be combined with additional coupon offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: clearance, final sale, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,167,Yes confirmed 5/23,2024-05-28,2024-06-10,Affiliate,Affiliate Extra 20% Off Order,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-AFFILIATE-FUN20,"20% off your purchase with code FUN20. Valid on a single purchase through 11:59pm PT on 6/10/2024. Apply code at checkout for discount. Offer cannot be combined with additional coupon offers. One use per customer. Cannot be applied to previous purchase, no price adjustments. Exclusions apply, including clearance, final sale, shipping and taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,171,Yes confirmed 5/30 - Extra 15% off,2024-06-08,2024-06-09,Site,Extra 15%/20% off entire order (Contigency),Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale, Bluey, Baby Bundles",No,Yes,SU2024-TC-ALLTARGETED-YAY15,"15% off your order with code YAY15. Valid through 6/9/2024 at 11:59PM PST. Code must be entered at checkout for discount. Exclusions may apply including Clearance, Final Sale, Bundles, and Bluey. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Baby,20.0
COUPON TRACKER_20260817.xlsx,166,Yes confirmed 5/16 CANCELLED,2024-06-10,2024-06-10,Site,HannaSoft Extra 20% off (One Day Only w/ Code),Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Bundles are excluded. Only valid on HannaSoft product.,No,Yes,SU2024-PEC-SITE-SOFT20,"Take an extra 20% off HannaSoft with code SOFT20 for one day only. Valid through 6/10/2024 at 11:59PM PST. Code must be applied in cart. Cannot be applied to previous purchases, no price adjustments. Cannot be combined with other promotion codes. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,,,20.0
COUPON TRACKER_20260817.xlsx,175,Cancelled,2024-06-15,2024-06-16,Email/SMS,Extra 20% order for Loyalty Members (Contigency),Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale, Bluey, Baby Bundles",No,Yes,,,,,Clearance|Baby,20.0
COUPON TRACKER_20260817.xlsx,178,Yes confirmed 6/7,2024-06-15,2024-06-16,Email/SMS,Extra 15% order for Loyalty Members (Contingency),Order Level,Vanity,Vanity,Vanity,Manually Applied,No,"Clearance and Final Sale, Bluey, Baby Bundles",No,Yes,SU2024-TC-EMAIL-VIP15,"15% off your order with code VIP15. Valid through 6/16/2024 at 11:59PM PST. Code must be entered at checkout for discount. Exclusions may apply including Clearance, Final Sale, Bundles, and Bluey. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Baby,15.0
COUPON TRACKER_20260817.xlsx,177,Yes confirmed 6/13,2024-06-18,2024-06-25,Affiliate,Affiliate Extra 15% off order (new customers only),Order Level,Vanity,Vanity,Vanity,Manually Applied,Yes,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-AFFILIATE-NEW15,"15% off your first purchase with code NEW15. Valid on a single purchase through 11:59pm PT on 6/25/2024. Apply code at checkout for discount. Offer cannot be combined with additional coupon offers. One use per customer. Cannot be applied to previous purchases, no price adjustments. Exclusions apply, including Clearance, Final Sale, shipping and taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,179,Yes confirmed 6/10,2024-06-20,2025-06-20,Influencer,Ambassador Program: alenichols_,Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Clearance & Final Sale,No,Yes,SU2024-TC-INFLUENCER-ALE15,"Extra 15% off order. Valid through 11:59pm PT on 6/20/2024. Discount taken at checkout with code ALE15. Offer cannot be combined with additional coupon offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: Final Sale, Clearance, shipping or taxes. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,28,Yes confirmed 3/6/24,2024-07-01,2025-12-01,Brand/Gifting initiative,HannaSoft Baby Bundle Inserts - 20% off New Customers,Order Level,Unique,Unique,Unique,Manually Applied,Yes,"Final Sale, Sitewide sale, Clearance (mirror New Customer)",No,Yes,SP24-BRANDGIFTING-BUNDLES-0308,"20% off first order with code. Discount taken with code entry at checkout. One time use only. Cannot be applied to previous purchases, Final Sale, or Clearance. Not eligible during sitewide sales. Cannot be combined with other offers. Valid through 6/1/25. Not valid on select items: giftcards, shipping or taxes. To redeem, enter code in the promo code box during checkout. Limit of one promo code per order, cannot be combined with other offers. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance|Baby|Sitewide,20.0
COUPON TRACKER_20260817.xlsx,176,Yes confirmed 6/7,2024-07-01,2024-07-07,Site,Extra 20% off Clearance,Product Level,Vanity,Vanity,Vanity,Manually Applied,No,Final Sale (this only applies to Clearance items),No,Yes,SU2024-PEC-SITE-BONUS20,"Extra 20% off Clearance with code BONUS20 . Valid through 7/7/2024 at 11:59PM PST. Code must be applied in cart. Cannot be applied to previous purchases, no price adjustments. Cannot be combined with other promotion codes. Exclusions may apply incluidng Final Sale. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,180,Yes confirmed 7/3,2024-07-09,2024-07-09,Email/SMS,Extra 15% order for final day of Hanna Sale (Contingency),Order Level,Vanity,Vanity,Vanity,Manually Applied,No,Final Sale,No,Yes,FA23-site-extra15-btsapparel,"Extra 15% off Your Purchase: Apply code EXTRA15 at checkout. Valid on a single purchase through 11:59pm PT on 7/9/2024. Offer cannot be combined with other promotion codes and offers. Cannot be applied to previous purchase, no price adjustments. Not valid on select items: shipping or taxes. Exclusions may apply. Not redeemable for gift cards, cash, credit, or towards previous purchases. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,15.0
COUPON TRACKER_20260817.xlsx,172,Yes confirmed 5/30,2024-07-12,2024-10-05,Direct Mail,20% off your Order (New Customers),Order Level,Unique,Unique,Unique,,,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-DIRECTMAIL-20OFFNEW,"20% off your order with your unique code for new customers only. Valid through 8/24/2024 at 11:59PM PST. Code must be entered at checkout for discount. Exclusions may apply including Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
COUPON TRACKER_20260817.xlsx,173,Yes confirmed 5/30,2024-07-12,2024-10-05,Direct Mail,20% off your Order (Existing Customers),Order Level,Unique,Unique,Unique,,,"Clearance and Final Sale; 1-time use per customer, not stackable",No,Yes,SU2024-TC-DIRECTMAIL-20OFFEXISTING,"20% off your order with your unique code. Valid through 8/24/2024 at 11:59PM PST. Code must be entered at checkout for discount. Exclusions may apply including Clearance and Final Sale. Not valid with other offers or codes. Cannot be applied to previous purchases, no price adjustments. Offer does not apply to shipping or taxes. Not redeemable for gift cards, cash, or credit. Hanna Andersson reserves the right to modify or cancel this offer at any time.",,Yes,Clearance,20.0
